"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20191","04043342","15","0","1","420","D","01","D","63","D","","A","","A","","A","","A"
"20191","04043392","37","0","1","400","D","01","D","20","D","","A","","A","","A","","A"
"20191","04043412","23","0","1","410","D","01","D","26","D","","A","","A","","A","","A"
"20191","04043992","49","0","1","420","D","02","D","108","D","","A","","A","","A","","A"
"20191","04043992","50","0","1","405","D","02","D","250","D","","A","","A","","A","","A"
"20191","04044062","36","0","2","405","D","12","D","178","D","","A","","A","","A","","A"
"20191","04044252","43","0","1","420","D","02","D","30","D","","A","","A","","A","","A"
"20191","04044252","44","0","1","410","D","02","D","15","D","","A","","A","","A","","A"
"20191","04044452","45","0","1","420","D","02","D","300","D","","A","","A","","A","","A"
"20191","04044472","24","0","1","420","D","01","D","103","D","","A","","A","","A","","A"
"20191","04044542","59","0","1","400","D","02","D","94","D","","A","","A","","A","","A"
"20191","04044662","30","0","1","400","D","12","D","47","D","","A","","A","","A","","A"
"20191","04044662","31","0","1","400","D","01","D","48","D","","A","","A","","A","","A"
"20191","04044662","32","0","1","420","D","12","D","27","D","","A","","A","","A","","A"
"20191","04044662","33","0","1","420","D","01","D","26","D","","A","","A","","A","","A"
"20191","04044662","34","0","2","400","D","12","D","47","D","","A","","A","","A","","A"
"20191","04044762","23","0","1","420","D","02","D","44","D","","A","","A","","A","","A"
"20191","04044872","17","0","1","420","D","02","D","38","D","","A","","A","","A","","A"
"20191","04044872","18","0","1","420","D","01","D","38","D","","A","","A","","A","","A"
"20191","04044972","57","0","2","420","D","12","D","41","D","","A","","A","","A","","A"
"20191","04045002","43","0","1","430","D","02","D","","H","425","D","405","D","415","D","","A"
"20191","04045002","43","1","1","405","D","02","D","139","E","","A","","A","","A","","A"
"20191","04045002","43","2","1","420","D","02","D","91","E","","A","","A","","A","","A"
"20191","04045082","43","0","2","420","D","12","D","600","D","","A","","A","","A","","A"
"20191","04045112","48","0","2","405","D","12","D","1200","D","","A","","A","","A","","A"
"20191","04045182","39","0","1","400","D","02","D","134","D","","A","","A","","A","","A"
"20191","04045282","27","0","1","405","D","12","D","1900","D","","A","","A","","A","","A"
"20191","04045332","60","0","1","410","D","02","D","50","D","","A","","A","","A","","A"
"20191","04045332","61","0","1","420","D","02","D","176","D","","A","","A","","A","","A"
"20191","04045332","62","0","1","420","D","02","D","176","D","","A","","A","","A","","A"
"20191","04045342","39","0","1","430","D","02","D","","H","415","D","405","D","","A","","A"
"20191","04045342","39","1","1","420","D","02","D","101","E","","A","","A","","A","","A"
"20191","04045342","39","2","1","405","D","02","D","71","E","","A","","A","","A","","A"
"20191","04045372","47","0","1","420","D","01","D","125","D","","A","","A","","A","","A"
"20191","04045663","40","0","1","410","D","02","D","65","D","","A","","A","","A","","A"
"20191","04045762","37","0","1","430","D","12","D","","H","400","D","415","D","","A","","A"
"20191","04045762","37","1","1","400","D","12","D","72","E","","A","","A","","A","","A"
"20191","04045762","37","2","1","420","D","12","D","278","E","","A","","A","","A","","A"
"20191","04045944","27","0","1","420","D","01","D","80","D","","A","","A","","A","","A"
"20191","04045944","28","0","1","420","D","02","D","80","D","","A","","A","","A","","A"
"20191","04045962","20","0","1","420","D","01","D","180","D","","A","","A","","A","","A"
"20191","04046122","36","0","1","430","D","01","D","","H","425","D","415","D","","A","","A"
"20191","04046122","36","1","1","420","D","01","D","156","E","","A","","A","","A","","A"
"20191","04046482","46","0","1","420","D","12","D","110","D","","A","","A","","A","","A"
"20191","04046562","18","0","1","420","D","01","D","41","D","","A","","A","","A","","A"
"20191","04046572","31","0","1","420","D","02","D","265","D","","A","","A","","A","","A"
"20191","04046642","26","0","1","420","D","01","D","176","F","","A","","A","","A","","A"
"20191","04046652","23","0","1","420","D","12","D","12","D","","A","","A","","A","","A"
"20191","04046722","16","0","1","405","D","12","D","327","D","","A","","A","","A","","A"
"20191","04046982","68","0","2","420","D","12","D","30","D","","A","","A","","A","","A"
"20191","04047044","29","0","1","400","D","02","D","150","D","","A","","A","","A","","A"
"20191","04047052","15","0","1","420","D","12","D","75","D","","A","","A","","A","","A"
"20191","04047132","57","0","2","400","D","12","D","15","D","","A","","A","","A","","A"
"20191","04047242","43","0","1","420","D","12","D","45","D","","A","","A","","A","","A"
"20191","04047262","63","0","1","410","D","12","D","45","D","","A","","A","","A","","A"
"20191","04047262","64","0","1","420","D","12","D","234","D","","A","","A","","A","","A"
"20191","04047262","65","0","2","420","D","12","D","187","D","","A","","A","","A","","A"
"20191","04047382","27","0","1","430","D","01","D","","H","415","D","410","D","","A","","A"
"20191","04047382","27","1","1","420","D","01","D","81","E","","A","","A","","A","","A"
"20191","04047382","27","2","1","410","D","01","D","14","E","","A","","A","","A","","A"
"20191","04047392","18","0","1","420","D","01","D","71","D","","A","","A","","A","","A"
"20191","04047442","85","0","1","420","D","02","D","430","D","","A","","A","","A","","A"
"20191","04047442","86","0","1","420","D","12","D","216","D","","A","","A","","A","","A"
"20191","04047482","20","0","1","400","D","02","D","36","D","","A","","A","","A","","A"
"20191","04047502","109","0","1","400","D","12","D","81","D","","A","","A","","A","","A"
"20191","04047512","47","0","1","420","D","02","D","80","F","","A","","A","","A","","A"
"20191","04047532","24","0","1","420","D","02","D","150","D","","A","","A","","A","","A"
"20191","04047622","48","0","1","410","D","02","D","45","D","","A","","A","","A","","A"
"20191","04047622","49","0","1","410","D","01","D","45","D","","A","","A","","A","","A"
"20191","04047622","50","0","1","420","D","01","D","21","F","","A","","A","","A","","A"
"20191","04047742","45","0","1","410","D","01","D","35","D","","A","","A","","A","","A"
"20191","04047742","46","0","1","420","D","01","D","475","D","","A","","A","","A","","A"
"20191","04047802","19","0","1","420","D","01","D","33","D","","A","","A","","A","","A"
"20191","04047812","68","0","1","400","D","02","D","24","D","","A","","A","","A","","A"
"20191","04047812","69","0","2","420","D","12","D","70","D","","A","","A","","A","","A"
"20191","04047822","53","0","2","410","D","12","D","14","D","","A","","A","","A","","A"
"20191","04047872","32","0","1","420","D","12","D","94","D","","A","","A","","A","","A"
"20191","04048072","43","0","1","420","D","01","D","150","D","","A","","A","","A","","A"
"20191","04048122","38","0","1","420","D","02","D","300","D","","A","","A","","A","","A"
"20191","04048142","64","0","1","420","D","02","D","63","D","","A","","A","","A","","A"
"20191","04048142","65","0","1","420","D","02","D","80","D","","A","","A","","A","","A"
"20191","04048142","66","0","1","410","D","02","D","30","D","","A","","A","","A","","A"
"20191","04048142","67","0","2","400","D","12","D","26","D","","A","","A","","A","","A"
"20191","04048152","13","0","1","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","04048292","44","0","1","405","D","01","D","105","D","","A","","A","","A","","A"
"20191","04048302","56","0","1","410","D","02","D","17","D","","A","","A","","A","","A"
"20191","04048302","57","0","1","420","D","02","D","65","D","","A","","A","","A","","A"
"20191","04048352","28","0","1","400","D","02","D","42","D","","A","","A","","A","","A"
"20191","04048562","25","0","1","420","D","02","D","119","D","","A","","A","","A","","A"
"20191","04069471","45","0","1","410","D","10","D","7","F","","A","","A","","A","","A"
"20191","04069491","20","0","1","420","D","11","D","204","D","","A","","A","","A","","A"
"20191","04069711","17","0","1","410","D","12","D","20","D","","A","","A","","A","","A"
"20191","04069711","18","0","1","420","D","12","D","330","D","","A","","A","","A","","A"
"20191","04069851","34","0","1","420","D","11","D","80","D","","A","","A","","A","","A"
"20191","04069891","31","0","1","420","D","10","D","78","D","","A","","A","","A","","A"
"20191","04069951","20","0","1","420","D","10","D","101","D","","A","","A","","A","","A"
"20191","04069961","43","0","1","420","D","11","D","40","D","","A","","A","","A","","A"
"20191","04069991","21","0","1","405","D","11","D","331","D","","A","","A","","A","","A"
"20191","04070111","22","0","1","420","D","12","D","74","D","","A","","A","","A","","A"
"20191","04070231","33","0","1","420","D","12","D","120","D","","A","","A","","A","","A"
"20191","04070361","34","0","1","400","D","11","D","27","D","","A","","A","","A","","A"
"20191","04070371","48","0","1","400","D","12","D","40","D","","A","","A","","A","","A"
"20191","04070381","68","0","1","420","D","12","D","350","D","","A","","A","","A","","A"
"20191","04070401","77","0","1","420","D","12","D","258","D","","A","","A","","A","","A"
"20191","04070401","78","0","1","410","D","12","D","110","D","","A","","A","","A","","A"
"20191","04070411","27","0","1","400","D","11","D","58","D","","A","","A","","A","","A"
"20191","04070411","28","0","1","420","D","12","D","215","F","","A","","A","","A","","A"
"20191","04070451","68","0","1","420","D","11","D","102","D","","A","","A","","A","","A"
"20191","04070451","69","0","1","420","D","12","D","24","D","","A","","A","","A","","A"
"20191","04070461","53","0","1","405","D","12","D","335","D","","A","","A","","A","","A"
"20191","04070501","21","0","1","420","D","11","D","500","D","","A","","A","","A","","A"
"20191","04070554","17","0","1","420","D","12","D","39","D","","A","","A","","A","","A"
"20191","04070781","45","0","1","430","D","12","D","","H","410","D","415","D","","A","","A"
"20191","04070781","45","1","1","410","D","12","D","10","E","","A","","A","","A","","A"
"20191","04070781","45","2","1","420","D","12","D","50","E","","A","","A","","A","","A"
"20191","04070781","46","0","1","405","D","12","D","800","D","","A","","A","","A","","A"
"20191","04070841","34","0","1","420","D","10","D","20","D","","A","","A","","A","","A"
"20191","04070991","24","0","1","420","D","10","D","200","D","","A","","A","","A","","A"
"20191","04071131","40","0","1","420","D","11","D","229","D","","A","","A","","A","","A"
"20191","04071141","39","0","1","405","D","11","D","60","D","","A","","A","","A","","A"
"20191","04071191","19","0","1","410","D","12","D","60","D","","A","","A","","A","","A"
"20191","04071191","20","0","1","430","D","12","D","","H","415","D","425","D","405","D","","A"
"20191","04071191","20","1","1","420","D","12","D","141","E","","A","","A","","A","","A"
"20191","04071191","20","2","1","405","D","12","D","99","E","","A","","A","","A","","A"
"20191","04071221","19","0","1","420","D","11","D","40","D","","A","","A","","A","","A"
"20191","04071311","45","0","1","420","D","12","D","57","D","","A","","A","","A","","A"
"20191","04071331","33","0","1","420","D","12","D","60","D","","A","","A","","A","","A"
"20191","04071341","30","0","1","420","D","12","D","110","D","","A","","A","","A","","A"
"20191","04071361","37","0","1","420","D","11","D","250","D","","A","","A","","A","","A"
"20191","04071391","27","0","1","420","D","11","D","209","D","","A","","A","","A","","A"
"20191","04071451","25","0","1","400","D","12","D","25","D","","A","","A","","A","","A"
"20191","04071481","20","0","1","400","D","12","D","35","D","","A","","A","","A","","A"
"20191","04071491","32","0","1","430","D","12","D","","H","410","D","415","D","","A","","A"
"20191","04071491","32","1","1","410","D","12","D","9","E","","A","","A","","A","","A"
"20191","04071491","32","2","1","420","D","12","D","58","E","","A","","A","","A","","A"
"20191","04071601","20","0","1","410","D","10","D","30","D","","A","","A","","A","","A"
"20191","04071601","21","0","1","430","D","11","D","","H","415","D","425","D","405","D","","A"
"20191","04071601","21","1","1","420","D","11","D","59","E","","A","","A","","A","","A"
"20191","04071601","21","2","1","405","D","11","D","41","E","","A","","A","","A","","A"
"20191","04071611","42","0","1","420","D","12","D","20","D","","A","","A","","A","","A"
"20191","04071731","42","0","1","400","D","10","D","50","D","","A","","A","","A","","A"
"20191","04071741","51","0","1","410","D","12","D","55","D","","A","","A","","A","","A"
"20191","04071741","52","0","1","420","D","12","D","480","D","","A","","A","","A","","A"
"20191","04071761","31","0","1","400","D","10","D","50","D","","A","","A","","A","","A"
"20191","04071761","32","0","1","420","D","10","D","150","D","","A","","A","","A","","A"
"20191","04071781","29","0","1","405","D","12","D","750","D","","A","","A","","A","","A"
"20191","04071801","21","0","1","420","D","12","D","170","D","","A","","A","","A","","A"
"20191","04071891","26","0","1","430","D","10","D","","H","425","D","405","D","415","D","","A"
"20191","04071891","26","1","1","420","D","10","D","10","E","","A","","A","","A","","A"
"20191","04071891","26","2","1","405","D","10","D","85","E","","A","","A","","A","","A"
"20191","04071891","26","3","1","420","D","10","D","52","E","","A","","A","","A","","A"
"20191","04071991","64","0","1","410","D","10","D","15","D","","A","","A","","A","","A"
"20191","04071991","65","0","1","405","D","12","D","150","D","","A","","A","","A","","A"
"20191","04072054","38","0","1","400","D","11","D","75","D","","A","","A","","A","","A"
"20191","04072061","15","0","1","410","D","12","D","50","D","","A","","A","","A","","A"
"20191","04072061","16","0","1","420","D","12","D","76","D","","A","","A","","A","","A"
"20191","04072181","37","0","1","405","D","10","D","23","D","","A","","A","","A","","A"
"20191","04072331","23","0","1","400","D","10","D","20","D","","A","","A","","A","","A"
"20191","04072331","24","0","1","430","D","11","D","","H","415","D","405","D","410","D","","A"
"20191","04072331","24","1","1","420","D","11","D","95","E","","A","","A","","A","","A"
"20191","04072331","24","2","1","405","D","11","D","67","E","","A","","A","","A","","A"
"20191","04072331","24","3","1","410","D","11","D","18","E","","A","","A","","A","","A"
"20191","04072421","22","0","1","400","D","10","D","247","D","","A","","A","","A","","A"
"20191","04072421","23","0","1","400","D","10","D","208","D","","A","","A","","A","","A"
"20191","04072611","27","0","1","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","04072631","35","0","1","420","D","10","D","237","D","","A","","A","","A","","A"
"20191","04072661","29","0","1","400","D","11","D","100","D","","A","","A","","A","","A"
"20191","04072661","30","0","1","420","D","11","D","145","D","","A","","A","","A","","A"
"20191","04072761","47","0","1","430","D","10","D","","H","410","D","415","D","405","D","425","D"
"20191","04072761","47","1","1","410","D","10","D","23","E","","A","","A","","A","","A"
"20191","04072761","47","2","1","420","D","10","D","127","E","","A","","A","","A","","A"
"20191","04072761","47","3","1","405","D","10","D","88","E","","A","","A","","A","","A"
"20191","04072791","39","0","1","410","D","11","D","29","D","","A","","A","","A","","A"
"20191","04072791","40","0","1","420","D","11","D","75","D","","A","","A","","A","","A"
"20191","04072821","47","0","1","420","D","12","D","82","D","","A","","A","","A","","A"
"20191","04072831","30","0","1","405","D","12","D","600","D","","A","","A","","A","","A"
"20191","04072951","20","0","1","400","D","12","D","46","D","","A","","A","","A","","A"
"20191","04072951","21","0","1","405","D","12","D","261","D","","A","","A","","A","","A"
"20191","04073131","54","0","1","420","D","12","D","120","D","","A","","A","","A","","A"
"20191","04073191","85","0","1","400","D","10","D","25","D","","A","","A","","A","","A"
"20191","04073361","32","0","1","420","D","12","D","36","D","","A","","A","","A","","A"
"20191","04073451","55","0","1","420","D","11","D","170","D","","A","","A","","A","","A"
"20191","04073491","28","0","1","400","D","12","D","24","D","","A","","A","","A","","A"
"20191","04073501","58","0","1","420","D","11","D","91","D","","A","","A","","A","","A"
"20191","04073641","29","0","1","400","D","10","D","130","D","","A","","A","","A","","A"
"20191","04073661","21","0","1","420","D","12","D","30","D","","A","","A","","A","","A"
"20191","04073661","22","0","1","420","D","12","D","10","D","","A","","A","","A","","A"
"20191","04073741","24","0","1","400","D","12","D","25","D","","A","","A","","A","","A"
"20191","04073821","39","0","1","410","D","12","D","30","D","","A","","A","","A","","A"
"20191","04073821","40","0","1","420","D","12","D","470","D","","A","","A","","A","","A"
"20191","04073941","41","0","1","420","D","12","D","30","D","","A","","A","","A","","A"
"20191","04073941","42","0","1","405","D","12","D","220","D","","A","","A","","A","","A"
"20191","04074071","33","0","1","410","D","12","D","70","D","","A","","A","","A","","A"
"20191","04074081","26","0","1","410","D","12","D","25","D","","A","","A","","A","","A"
"20191","04074081","27","0","1","420","D","12","D","75","D","","A","","A","","A","","A"
"20191","04074131","21","0","1","410","D","12","D","13","D","","A","","A","","A","","A"
"20191","04074231","32","0","1","410","D","10","D","15","D","","A","","A","","A","","A"
"20191","04074231","33","0","1","420","D","10","D","113","D","","A","","A","","A","","A"
"20191","04074281","20","0","1","400","D","11","D","25","D","","A","","A","","A","","A"
"20191","04074281","21","0","1","420","D","11","D","48","D","","A","","A","","A","","A"
"20191","04074291","33","0","1","420","D","10","D","25","D","","A","","A","","A","","A"
"20191","04074351","20","0","1","410","D","10","D","54","D","","A","","A","","A","","A"
"20191","04074431","38","0","1","410","D","12","D","27","D","","A","","A","","A","","A"
"20191","04074481","38","0","1","420","D","11","D","40","D","","A","","A","","A","","A"
"20191","04074511","31","0","1","400","D","10","D","20","D","","A","","A","","A","","A"
"20191","04074531","23","0","1","420","D","12","D","80","D","","A","","A","","A","","A"
"20191","04074561","32","0","1","420","D","11","D","180","D","","A","","A","","A","","A"
"20191","04074591","33","0","1","400","D","11","D","100","D","","A","","A","","A","","A"
"20191","04074621","20","0","1","420","D","12","D","60","D","","A","","A","","A","","A"
"20191","04074641","16","0","1","405","D","10","D","700","D","","A","","A","","A","","A"
"20191","04074691","17","0","1","420","D","10","D","150","D","","A","","A","","A","","A"
"20191","04074703","56","0","1","400","D","10","D","30","D","","A","","A","","A","","A"
"20191","04074931","19","0","1","405","D","12","D","300","D","","A","","A","","A","","A"
"20191","04075001","26","0","1","410","D","12","D","83","D","","A","","A","","A","","A"
"20191","04075101","18","0","1","410","D","10","D","16","D","","A","","A","","A","","A"
"20191","04075131","14","0","1","420","D","12","D","45","D","","A","","A","","A","","A"
"20191","04075181","45","0","1","410","D","11","D","9","D","","A","","A","","A","","A"
"20191","04075181","46","0","1","420","D","11","D","29","D","","A","","A","","A","","A"
"20191","04075214","25","0","1","420","D","12","D","200","D","","A","","A","","A","","A"
"20191","04075521","11","0","1","420","D","12","D","200","D","","A","","A","","A","","A"
"20191","04075531","21","0","1","405","D","12","D","200","D","","A","","A","","A","","A"
"20191","04075621","19","0","1","400","D","11","D","35","D","","A","","A","","A","","A"
"20191","04075621","20","0","1","420","D","11","D","156","D","","A","","A","","A","","A"
"20191","04075751","25","0","1","420","D","10","D","30","D","","A","","A","","A","","A"
"20191","04075831","25","0","1","410","D","11","D","75","D","","A","","A","","A","","A"
"20191","04075851","24","0","1","420","D","10","D","40","D","","A","","A","","A","","A"
"20191","04076011","93","0","1","420","D","11","D","150","D","","A","","A","","A","","A"
"20191","04076131","36","0","1","420","D","10","D","79","D","","A","","A","","A","","A"
"20191","04076131","37","0","1","400","D","10","D","20","D","","A","","A","","A","","A"
"20191","04076141","54","0","1","410","D","10","D","30","D","","A","","A","","A","","A"
"20191","04076141","55","0","1","420","D","10","D","1200","D","","A","","A","","A","","A"
"20191","04076151","32","0","1","430","D","12","D","","H","425","D","410","D","","A","","A"
"20191","04076151","32","1","1","420","D","12","D","13","E","","A","","A","","A","","A"
"20191","04076151","32","2","1","410","D","12","D","7","E","","A","","A","","A","","A"
"20191","04076191","34","0","1","400","D","10","D","31","D","","A","","A","","A","","A"
"20191","04076191","35","0","1","410","D","11","D","120","D","","A","","A","","A","","A"
"20191","04076431","13","0","1","420","D","12","D","84","D","","A","","A","","A","","A"
"20191","04076451","27","0","1","410","D","11","D","35","D","","A","","A","","A","","A"
"20191","04076471","12","0","1","420","D","12","D","400","D","","A","","A","","A","","A"
"20191","04076511","50","0","1","410","D","10","D","37","D","","A","","A","","A","","A"
"20191","04076511","51","0","1","420","D","12","D","76","D","","A","","A","","A","","A"
"20191","04076631","32","0","1","420","D","11","D","350","D","","A","","A","","A","","A"
"20191","04076661","37","0","1","400","D","11","D","8","D","","A","","A","","A","","A"
"20191","04076751","24","0","1","400","D","10","D","18","D","","A","","A","","A","","A"
"20191","04076831","36","0","1","430","D","10","D","","H","415","D","405","D","","A","","A"
"20191","04076831","36","1","1","420","D","10","D","23","E","","A","","A","","A","","A"
"20191","04076831","36","2","1","405","D","10","D","31","E","","A","","A","","A","","A"
"20191","04076851","23","0","1","410","D","10","D","10","D","","A","","A","","A","","A"
"20191","04076861","24","0","1","400","D","12","D","24","D","","A","","A","","A","","A"
"20191","04076861","25","0","1","420","D","10","D","32","D","","A","","A","","A","","A"
"20191","04077084","56","0","1","410","D","12","D","20","D","","A","","A","","A","","A"
"20191","04077084","57","0","1","405","D","10","D","70","D","","A","","A","","A","","A"
"20191","04077271","36","0","1","410","D","12","D","59","D","","A","","A","","A","","A"
"20191","04077371","25","0","1","405","D","12","D","98","F","","A","","A","","A","","A"
"20191","04077451","19","0","1","410","D","12","D","20","D","","A","","A","","A","","A"
"20191","04077532","54","0","1","410","D","12","D","7","D","","A","","A","","A","","A"
"20191","04077532","55","0","1","420","D","12","D","79","D","","A","","A","","A","","A"
"20191","04077541","43","0","1","420","D","12","D","90","D","","A","","A","","A","","A"
"20191","04077541","44","0","1","420","D","11","D","50","D","","A","","A","","A","","A"
"20191","04077551","22","0","1","430","D","12","D","","H","415","D","425","D","405","D","410","D"
"20191","04077551","22","1","1","420","D","12","D","131","E","","A","","A","","A","","A"
"20191","04077551","22","2","1","405","D","12","D","92","E","","A","","A","","A","","A"
"20191","04077551","22","3","1","410","D","12","D","26","E","","A","","A","","A","","A"
"20191","04077591","31","0","1","420","D","11","D","83","D","","A","","A","","A","","A"
"20191","04077641","40","0","1","420","D","11","D","320","D","","A","","A","","A","","A"
"20191","04077731","97","0","1","420","D","11","D","720","D","","A","","A","","A","","A"
"20191","04077894","14","0","1","400","D","11","D","40","D","","A","","A","","A","","A"
"20191","04077921","23","0","1","420","D","11","D","85","D","","A","","A","","A","","A"
"20191","04077921","24","0","1","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","04077942","33","0","1","400","D","11","D","36","D","","A","","A","","A","","A"
"20191","04077981","20","0","1","420","D","11","D","80","D","","A","","A","","A","","A"
"20191","04078101","37","0","1","420","D","12","D","42","D","","A","","A","","A","","A"
"20191","04078221","22","0","1","420","D","10","D","70","D","","A","","A","","A","","A"
"20191","04078231","20","0","1","405","D","11","D","137","D","","A","","A","","A","","A"
"20191","04078231","21","0","1","410","D","12","D","12","D","","A","","A","","A","","A"
"20191","04078231","22","0","1","420","D","12","D","158","D","","A","","A","","A","","A"
"20191","04078251","55","0","1","420","D","12","D","140","D","","A","","A","","A","","A"
"20191","04078431","19","0","1","420","D","10","D","350","D","","A","","A","","A","","A"
"20191","04078431","20","0","1","420","D","12","D","350","D","","A","","A","","A","","A"
"20191","04078473","31","0","1","420","D","10","D","130","D","","A","","A","","A","","A"
"20191","04078551","40","0","1","400","D","10","D","30","D","","A","","A","","A","","A"
"20191","04078581","16","0","1","400","D","12","D","25","D","","A","","A","","A","","A"
"20191","04078581","17","0","1","410","D","12","D","58","D","","A","","A","","A","","A"
"20191","04078601","35","0","1","420","D","10","D","72","D","","A","","A","","A","","A"
"20191","04078631","34","0","1","420","D","12","D","435","D","","A","","A","","A","","A"
"20191","04078711","24","0","1","420","D","10","D","160","D","","A","","A","","A","","A"
"20191","04078821","32","0","1","400","D","12","D","32","D","","A","","A","","A","","A"
"20191","04078911","29","0","1","410","D","11","D","35","D","","A","","A","","A","","A"
"20191","04078921","17","0","1","420","D","12","D","56","D","","A","","A","","A","","A"
"20191","04078981","38","0","1","405","D","12","D","591","D","","A","","A","","A","","A"
"20191","04078981","39","0","1","405","D","12","D","322","D","","A","","A","","A","","A"
"20191","04079051","30","0","1","420","D","12","D","1700","D","","A","","A","","A","","A"
"20191","04079051","31","0","1","420","D","10","D","270","D","","A","","A","","A","","A"
"20191","04079081","27","0","1","420","D","11","D","60","D","","A","","A","","A","","A"
"20191","04079181","48","0","1","420","D","12","D","300","D","","A","","A","","A","","A"
"20191","04079331","30","0","1","420","D","11","D","580","D","","A","","A","","A","","A"
"20191","04079331","31","0","1","420","D","12","D","198","D","","A","","A","","A","","A"
"20191","04079581","39","0","1","400","D","11","D","20","D","","A","","A","","A","","A"
"20191","04079641","52","0","1","420","D","12","D","100","D","","A","","A","","A","","A"
"20191","04079641","53","0","1","405","D","12","D","280","D","","A","","A","","A","","A"
"20191","04079731","23","0","1","420","D","11","D","100","D","","A","","A","","A","","A"
"20191","04079731","24","0","1","420","D","11","D","100","D","","A","","A","","A","","A"
"20191","04079741","25","0","1","420","D","12","D","156","D","","A","","A","","A","","A"
"20191","04080021","32","0","1","420","D","12","D","285","D","","A","","A","","A","","A"
"20191","04080031","56","0","1","420","D","11","D","130","D","","A","","A","","A","","A"
"20191","04080041","27","0","1","420","D","12","D","16","D","","A","","A","","A","","A"
"20191","04080041","28","0","1","400","D","12","D","35","D","","A","","A","","A","","A"
"20191","04090531","12","0","1","420","D","11","D","18","D","","A","","A","","A","","A"
"20191","04090561","22","0","1","400","D","12","D","36","D","","A","","A","","A","","A"
"20191","04090571","27","0","1","400","D","01","D","150","D","","A","","A","","A","","A"
"20191","04090681","33","0","1","410","D","12","D","16","D","","A","","A","","A","","A"
"20191","04090731","24","0","1","420","D","11","D","250","D","","A","","A","","A","","A"
"20191","04090781","55","0","1","420","D","11","D","180","D","","A","","A","","A","","A"
"20191","04090791","32","0","1","420","D","11","D","35","D","","A","","A","","A","","A"
"20191","04090871","14","0","1","420","D","11","D","39","F","","A","","A","","A","","A"
"20191","04090871","15","0","1","410","D","11","D","16","D","","A","","A","","A","","A"
"20191","04090911","31","0","1","405","D","11","D","1400","D","","A","","A","","A","","A"
"20191","04090951","27","0","1","420","D","01","D","28","D","","A","","A","","A","","A"
"20191","04090951","28","0","1","420","D","12","D","27","D","","A","","A","","A","","A"
"20191","04091041","51","0","1","420","D","11","D","220","D","","A","","A","","A","","A"
"20191","04091041","52","0","1","420","D","01","D","96","D","","A","","A","","A","","A"
"20191","04091061","31","0","1","410","D","12","D","40","D","","A","","A","","A","","A"
"20191","04091201","16","0","1","405","D","11","D","504","F","","A","","A","","A","","A"
"20191","04091281","46","0","1","420","D","01","D","331","D","","A","","A","","A","","A"
"20191","04091341","13","0","1","420","D","12","D","65","D","","A","","A","","A","","A"
"20191","04091531","22","0","1","420","D","01","D","10","D","","A","","A","","A","","A"
"20191","04091561","19","0","1","420","D","11","D","120","D","","A","","A","","A","","A"
"20191","04091601","42","0","1","405","D","12","D","450","D","","A","","A","","A","","A"
"20191","04091951","15","0","1","405","D","12","D","47","D","","A","","A","","A","","A"
"20191","04091961","58","0","1","405","D","12","D","27","D","","A","","A","","A","","A"
"20191","04091981","41","0","1","420","D","01","D","300","D","","A","","A","","A","","A"
"20191","04092041","28","0","1","420","D","01","D","150","D","","A","","A","","A","","A"
"20191","04092111","14","0","1","400","D","11","D","26","F","","A","","A","","A","","A"
"20191","04092161","30","0","1","400","D","12","D","25","D","","A","","A","","A","","A"
"20191","04092291","28","0","1","410","D","12","D","37","D","","A","","A","","A","","A"
"20191","04092291","29","0","1","420","D","12","D","200","D","","A","","A","","A","","A"
"20191","04092321","30","0","1","420","D","01","D","752","D","","A","","A","","A","","A"
"20191","04092551","55","0","1","400","D","12","D","37","D","","A","","A","","A","","A"
"20191","04092551","56","0","1","420","D","12","D","127","D","","A","","A","","A","","A"
"20191","04092591","13","0","1","420","D","01","D","52","D","","A","","A","","A","","A"
"20191","04092701","39","0","1","410","D","12","D","23","D","","A","","A","","A","","A"
"20191","04092701","40","0","1","420","D","12","D","900","D","","A","","A","","A","","A"
"20191","04092701","41","0","1","420","D","01","D","350","D","","A","","A","","A","","A"
"20191","04092831","31","0","1","400","D","11","D","35","D","","A","","A","","A","","A"
"20191","04092831","32","0","1","420","D","11","D","261","D","","A","","A","","A","","A"
"20191","04092901","44","0","1","420","D","12","D","18","D","","A","","A","","A","","A"
"20191","04093051","33","0","1","430","D","01","D","","H","415","D","410","D","","A","","A"
"20191","04093051","33","1","1","420","D","01","D","112","E","","A","","A","","A","","A"
"20191","04093051","33","2","1","410","D","01","D","18","E","","A","","A","","A","","A"
"20191","04093211","19","0","1","410","D","01","D","16","D","","A","","A","","A","","A"
"20191","04093211","20","0","1","405","D","12","D","250","D","","A","","A","","A","","A"
"20191","04093381","17","0","1","410","D","12","D","50","D","","A","","A","","A","","A"
"20191","04093381","18","0","1","410","D","12","D","37","D","","A","","A","","A","","A"
"20191","04093471","28","0","1","420","D","11","D","70","D","","A","","A","","A","","A"
